City1,City2,Weight
Apple Valley,Paso Robles,397.828
Apple Valley,Patterson,547.962
Apple Valley,Perris,119.265
Apple Valley,Petaluma,730.719
Apple Valley,Pico Rivera,140.305
Apple Valley,Piedmont,665.763
Apple Valley,Pinole,688.885
Apple Valley,Pismo Beach,423.054
Apple Valley,Pittsburg,643.412
Apple Valley,Placentia,132.796
Apple Valley,Placerville,717.952
Apple Valley,Pleasant Hill,657.723
Apple Valley,Pleasanton,625.725
Apple Valley,Plymouth,671.602
Apple Valley,Point Arena,901.021
Apple Valley,Pomona,109.146
Apple Valley,Port Hueneme,241.961
Apple Valley,Porterville,309.125
Apple Valley,Portola,779.855
Apple Valley,Portola Valley,651.409
Apple Valley,Poway,220.532
Apple Valley,Rancho Cordova,672.877
Apple Valley,Rancho Cucamonga,85.133
Apple Valley,Rancho Mirage,164.503
Apple Valley,Rancho Palos Verdes,190.07
Apple Valley,Rancho Santa Margarita,153.257
Apple Valley,Red Bluff,886.574
Apple Valley,Redding,934.105
Apple Valley,Redlands,93.464
Apple Valley,Redondo Beach,179.189
Apple Valley,Redwood City,649.474
Apple Valley,Reedley,380.26
Apple Valley,Rialto,81.075
Apple Valley,Richmond,681.592
Apple Valley,Ridgecrest,151.318
Apple Valley,Rio Dell,1063.301
Apple Valley,Rio Vista,735.488
Apple Valley,Ripon,571.728
Apple Valley,Riverbank,565.542
Apple Valley,Riverside,94.354
Apple Valley,Rocklin,705.266
Apple Valley,Rohnert Park,745.681
Apple Valley,Rolling Hills,187.108
Apple Valley,Rolling Hills Estates,183.951
Apple Valley,Rosemead,133.19
Apple Valley,Roseville,700.448
Apple Valley,Ross,699.609
Apple Valley,Sacramento,675.203
Apple Valley,Salinas,556.044
Apple Valley,San Bernardino,78.182
Apple Valley,San Buenaventura (Ventura),248.289
Apple Valley,San Carlos,653.527
Apple Valley,San Clemente,178.814
Apple Valley,San Diego,248.2
Apple Valley,San Francisco,682.177
Apple Valley,San Gabriel,137.792
Apple Valley,San Jacinto,137.406
Apple Valley,San Jose,614.177
Apple Valley,San Juan Bautista,568.727
Apple Valley,San Leandro,649.34
Apple Valley,San Lorenzo,645.63
Apple Valley,San Luis Obispo,442.892
Apple Valley,San Marino,133.873
Apple Valley,San Pablo,684.412
Apple Valley,San Rafael,697.709
Apple Valley,Santa Ana,145.59
Apple Valley,Santa Barbara,291.83
Apple Valley,Santa Clara,622.922
Apple Valley,Santa Clarita,139.173
Apple Valley,Santa Cruz,616.068
Apple Valley,Santa Fe Springs,142.601
Apple Valley,Santa Maria,393.763
Apple Valley,Santa Monica,174.809
Apple Valley,Santa Rosa,757.863
Apple Valley,Santee,248.502
Apple Valley,Saratoga,620.327
Apple Valley,Scotts Valley,620.835
Apple Valley,Seaside,578.858
Apple Valley,Sebastopol,757.109
Apple Valley,Selma,378.669
Apple Valley,Shafter,258.375
Apple Valley,Shasta Lake,943.864
Apple Valley,Signal Hill,170.748
Apple Valley,Simi Valley,178.32
Apple Valley,South El Monte,133.888
Apple Valley,South Gate,157.224
Apple Valley,South Pasadena,139.775
Apple Valley,St. Helena,742.043
Apple Valley,Stockton,603.089
Apple Valley,Sunnyvale,631.295
Apple Valley,Sutter Creek,666.422
Apple Valley,Tahoe City,706.906
Apple Valley,Tarzana,173.404
Apple Valley,Temple City,128.415
Apple Valley,Thousand Oaks,202.407
Apple Valley,Torrance,176.081
Apple Valley,Tracy,588.067
Apple Valley,Truckee,711.362
Apple Valley,Tulare,331.747
Apple Valley,Turlock,531.347
Apple Valley,Tustin,144.793
Apple Valley,Twain Harte,597.686
Apple Valley,Ukiah,853.314
Apple Valley,Union City,647.895
Apple Valley,Upland,90.715
Apple Valley,Vacaville,713.376
Apple Valley,Valencia,143.179
Apple Valley,Vallejo,685.517
Apple Valley,Ventura,248.289
Apple Valley,Victorville,11.784
Apple Valley,Visalia,354.419
Apple Valley,Vista,196.818
Apple Valley,Walnut Creek,653.477
Apple Valley,Watsonville,594.812
Apple Valley,West Covina,123.625
Apple Valley,West Hollywood,162.684
Apple Valley,West Sacramento,675.381
Apple Valley,Westlake Village,199.169
Apple Valley,Whittier,139.956
Apple Valley,Wildomar,148.654
Apple Valley,Willits,888.606
Apple Valley,Woodlake,351.047
Apple Valley,Woodland,705.231
Apple Valley,Woodside,649.914
Apple Valley,Yorba Linda,132.097
Apple Valley,Yuba City,741.298
Arcadia,Arcata,1060.834
Arcadia,Arroyo Grande,294.26
Arcadia,Artesia,45.642
Arcadia,Arvin,183.355
Arcadia,Atascadero,346.301
Arcadia,Atherton,592.422
Arcadia,Atwater,464.043
Arcadia,Auburn,682.433
Arcadia,Avenal,310.117
Arcadia,Azusa,15.08
Arcadia,Bakersfield,191.633
Arcadia,Baldwin Park,13.858
Arcadia,Banning,123.648
Arcadia,Barstow,161.187
Arcadia,Beaumont,114.047
Arcadia,Bell Gardens,40.131
Arcadia,Bellflower,42.078
Arcadia,Belmont,599.513
Arcadia,Belvedere,651.505
Arcadia,Benicia,619.868
Arcadia,Berkeley,614.702
Arcadia,Beverly Hills,47.192
Arcadia,Big Bear Lake,140.372
Arcadia,Biggs,727.819
Arcadia,Bishop,460.079
Arcadia,Blue Lake,1074.361
Arcadia,Blythe,348.044
Arcadia,Bradbury,8.37
Arcadia,Brawley,308.485
Arcadia,Brea,49.604
Arcadia,Brentwood,565.254
Arcadia,Brisbane,635.478
Arcadia,Buellton,237.553
Arcadia,Buena Park,47.504
Arcadia,Burbank,29.028
Arcadia,Burlingame,608.972
Arcadia,Calabasas,60.945
Arcadia,Calexico,345.723
Arcadia,California,365.245
Arcadia,Calimesa,102.408
Arcadia,Calipatria,298.437
Arcadia,Calistoga,700.045
Arcadia,Camarillo,99.15
Arcadia,Campbell,562.052
Arcadia,Canyon Lake,105.069
Arcadia,Capitola,553.348
Arcadia,Carlsbad,154.242
Arcadia,Carmel-by-the-Sea,531.595
Arcadia,Carpinteria,151.183
Arcadia,Carson,63.347
Arcadia,Cathedral City,172.94
Arcadia,Ceres,507.37
Arcadia,Cerritos,46.533
Arcadia,Chico,772.678
Arcadia,Chino,40.898
Arcadia,Chino Hills,43.497
Arcadia,Chowchilla,423.93
Arcadia,Chula Vista,219.159
Arcadia,Citrus Heights,652.601
Arcadia,Claremont,33.589
Arcadia,Clayton,586.572
Arcadia,Clearlake,790.014
Arcadia,Cloverdale,751.729
Arcadia,Clovis,377.083
Arcadia,Coachella,201.643
Arcadia,Coalinga,334.16
Arcadia,Colfax,708.775
Arcadia,Colma,629.014
Arcadia,Colton,77.307
Arcadia,Colusa,732.952
Arcadia,Commerce,27.929
Arcadia,Compton,50.278
Arcadia,Concord,608.199
Arcadia,Corcoran,293.414
Arcadia,Corning,811.393
Arcadia,Corona,61.472
Arcadia,Coronado,216.404
Arcadia,Corte Madera,643.002
Arcadia,Costa Mesa,79.743
Arcadia,Cotati,688.531
Arcadia,Covina,18.361
Arcadia,Crescent City,1184.211
Arcadia,Cudahy,33.282
Arcadia,Culver City,43.998
Arcadia,Cupertino,569.267
Arcadia,Cypress,53.982
Arcadia,Daly City,638.109
Arcadia,Dana Point,109.482
Arcadia,Danville,586.078
Arcadia,Davis,649.248
Arcadia,Del Mar,178.271
Arcadia,Del Rey Oaks,520.572
Arcadia,Delano,240.975
Arcadia,Desert Hot Springs,163.481
Arcadia,Diamond Bar,36.175
Arcadia,Dinuba,332.794
Arcadia,Dixon,662.502
Arcadia,Dorris,1078.323
Arcadia,Dos Palos,431.457
Arcadia,Downey,39.053
Arcadia,Duarte,6.973
Arcadia,Dublin,571.162
Arcadia,Dunsmuir,968.547
Arcadia,East Palo Alto,585.521
Arcadia,Eastvale,58.208
Arcadia,El Cajon,218.324
Arcadia,El Centro,328.901
Arcadia,El Cerrito,623.245
Arcadia,El Monte,19.467
Arcadia,El Segundo,57.082
Arcadia,Elk Grove,611.5
Arcadia,Emeryville,613.411
Arcadia,Encinitas,168.836
Arcadia,Escalon,541.65
Arcadia,Escondido,168.468
Arcadia,Etna,1081.098
Arcadia,Eureka,1048.819
Arcadia,Exeter,298.461
Arcadia,Fairfax,647.692
Arcadia,Fairfield,646.027
Arcadia,Farmersville,310.119
Arcadia,Ferndale,1032.633
Arcadia,Fillmore,101.889
Arcadia,Firebaugh,404.456
Arcadia,Folsom,664.281
Arcadia,Fontana,62.407
Arcadia,Fort Bragg,888.253
Arcadia,Fort Jones,1062.299
Arcadia,Fortuna,1021.037
Arcadia,Foster City,615.968
Arcadia,Fountain Valley,69.417
Arcadia,Fowler,347.73
Arcadia,Fremont,583.949
Arcadia,Fresno,363.986
Arcadia,Fullerton,55.935
Arcadia,Galt,592.509
Arcadia,Garden Grove,68.574
Arcadia,Gardena,49.325
Arcadia,Gilroy,509.322
Arcadia,Glendale,23.821
Arcadia,Glendora,19.356
Arcadia,Goleta,182.732
Arcadia,Gonzales,471.93
Arcadia,Grand Terrace,82.425
Arcadia,Grass Valley,720.637
Arcadia,Greenfield,444.502
Arcadia,Gridley,720.556
Arcadia,Grover Beach,297.177
Arcadia,Guadalupe,283.744
Arcadia,Gustine,466.657
Arcadia,Half Moon Bay,618.287
Arcadia,Hanford,326.923
Arcadia,Hawaiian Gardens,47.856
Arcadia,Hawthorne,51.75
Arcadia,Hayward,587.569
Arcadia,Healdsburg,723.937
Arcadia,Hemet,136.829
Arcadia,Hercules,638.14
Arcadia,Hermosa Beach,61.052
Arcadia,Hesperia,103.518
Arcadia,Hidden Hills,61.78
Arcadia,Highland,80.73
Arcadia,Hillsborough,615.03
Arcadia,Hollister,502.252
Arcadia,Holtville,342.114
Arcadia,Hughson,508.004
Arcadia,Huntington Beach,72.286
Arcadia,Huntington Park,34.338
Arcadia,Huron,321.331
Arcadia,Imperial,322.096
Arcadia,Imperial Beach,226.362
Arcadia,Indian Wells,186.622
Arcadia,Indio,192.565
Arcadia,Industry,24.339
Arcadia,Inglewood,46.131
Arcadia,Ione,614.455
Arcadia,Irvine,78.533
Arcadia,Irwindale,13.798
Arcadia,Isleton,597.237
Arcadia,Jackson,627.545
Arcadia,Jurupa Valley,64.402
Arcadia,Kerman,380.692
Arcadia,King City,425.25
Arcadia,Kingsburg,330.104
Arcadia,La Cañada Flintridge,20.485
Arcadia,La Habra,43.326
Arcadia,La Habra Heights,36.194
Arcadia,La Mesa,212.83
Arcadia,La Mirada,40.693
Arcadia,La Palma,46.517
Arcadia,La Puente,25.682
Arcadia,La Quinta,195.181
Arcadia,La Verne,28.348
Arcadia,Lafayette,601.803
Arcadia,Laguna Beach,97.915
Arcadia,Laguna Hills,90.823
Arcadia,Laguna Niguel,98.932
Arcadia,Laguna Woods,88.082
Arcadia,Lake Elsinore,96.505
Arcadia,Lake Forest,89.196
Arcadia,Lakeport,804.513
Arcadia,Lakewood,46.754
Arcadia,Lancaster,126.936
Arcadia,Larkspur,642.829
Arcadia,Lathrop,540.651
Arcadia,Lawndale,57.217
Arcadia,Lemon Grove,216.903
Arcadia,Lemoore,332.406
Arcadia,Lincoln,677.789
Arcadia,Lindsay,286.185
Arcadia,Live Oak,709.928
Arcadia,Livermore,558.024
Arcadia,Livingston,475.431
Arcadia,Lodi,579.427
Arcadia,Loma Linda,81.068
Arcadia,Lomita,70.815
Arcadia,Lompoc,255.01
Arcadia,Long Beach,61.278
Arcadia,Loomis,669.585
Arcadia,Los Alamitos,51.961
Arcadia,Los Altos,580.9
Arcadia,Los Altos Hills,583.107
Arcadia,Los Angeles,27.307
Arcadia,Los Banos,439.277
Arcadia,Los Gatos,560.851
Arcadia,Loyalton,850.841
Arcadia,Lynwood,47.605
Arcadia,Madera,398.306
Arcadia,Malibu,80.021
Arcadia,Mammoth Lakes,528.401
Arcadia,Manhattan Beach,60.26
Arcadia,Manteca,544.335
Arcadia,Maricopa,192.147
Arcadia,Marina,514.529
Arcadia,Martinez,615.392
Arcadia,Marysville,694.884
Arcadia,Maywood,28.969
Arcadia,McFarland,230.744
Arcadia,Mendota,391.063
Arcadia,Menifee,115.802
Arcadia,Menlo Park,590.079
Arcadia,Merced,451.625
Arcadia,Mill Valley,647.528
Arcadia,Millbrae,613.377
Arcadia,Milpitas,568.714
Arcadia,Mission Viejo,92.69
Arcadia,Modesto,514.084
Arcadia,Monrovia,3.562
Arcadia,Montague,1037.041
Arcadia,Montclair,39.808
Arcadia,Monte Sereno,564.179
Arcadia,Montebello,33.372
Arcadia,Monterey,526.511
Arcadia,Monterey Park,16.818
Arcadia,Moorpark,89.31
Arcadia,Moraga,608.902
Arcadia,Moreno Valley,90.947
Arcadia,Morgan Hill,526.265
Arcadia,Morro Bay,340.026
Arcadia,Mount Shasta,982.048
Arcadia,Mountain View,579.314
Arcadia,Murrieta,113.898
Arcadia,Napa,660.2
Arcadia,National City,214.026
Arcadia,Needles,388.777
Arcadia,Nevada City,726.693
Arcadia,Newark,586.74
Arcadia,Newman,472.69
Arcadia,Newport Beach,85.692
Arcadia,Norco,69.111
Arcadia,Norwalk,41.215
Arcadia,Novato,658.452
Arcadia,Oakdale,522.765
Arcadia,Oakland,607.993
Arcadia,Oakley,577.332
Arcadia,Oceanside,148.001
Arcadia,Ojai,148.892
Arcadia,Ontario,45.215
Arcadia,Orange,63.763
Arcadia,Orange Cove,349.48
Arcadia,Orinda,607.898
Arcadia,Orland,790.58
Arcadia,Oroville,738.093
Arcadia,Oxnard,114.373
Arcadia,Pacific Grove,534.55
Arcadia,Pacifica,628.038
Arcadia,Palm Desert,186.176
Arcadia,Palm Springs,159.622
Arcadia,Palmdale,112.011
Arcadia,Palo Alto,584.785
Arcadia,Palos Verdes Estates,75.106
Arcadia,Paradise,768.812
Arcadia,Paramount,47.935
Arcadia,Parlier,342.532
Arcadia,Pasadena,11.94
Arcadia,Paso Robles,342.253
Arcadia,Patterson,492.387
Arcadia,Perris,103.874
Arcadia,Petaluma,675.144
Arcadia,Pico Rivera,31.714
Arcadia,Piedmont,610.188
Arcadia,Pinole,633.31
Arcadia,Pismo Beach,299.739
Arcadia,Pittsburg,587.837
Arcadia,Placentia,53.634
Arcadia,Placerville,696.648
Arcadia,Pleasant Hill,602.148
Arcadia,Pleasanton,570.15
Arcadia,Plymouth,631.934
Arcadia,Point Arena,845.446
Arcadia,Pomona,34.812
Arcadia,Port Hueneme,118.646
Arcadia,Porterville,269.305
Arcadia,Portola,867.499
Arcadia,Portola Valley,595.834
Arcadia,Poway,188.064
Arcadia,Rancho Cordova,647.811
Arcadia,Rancho Cucamonga,46.206
Arcadia,Rancho Mirage,183.178
Arcadia,Rancho Palos Verdes,81.479
Arcadia,Rancho Santa Margarita,97.924
Arcadia,Red Bluff,841.359
Arcadia,Redding,888.889
Arcadia,Redlands,89.336
Arcadia,Redondo Beach,70.598
Arcadia,Redwood City,593.899
Arcadia,Reedley,340.439
Arcadia,Rialto,67.315
Arcadia,Richmond,626.017
Arcadia,Ridgecrest,240.916
Arcadia,Rio Dell,1007.726
Arcadia,Rio Vista,679.913
Arcadia,Ripon,531.907
Arcadia,Riverbank,525.721
Arcadia,Riverside,77.173
Arcadia,Rocklin,665.598
Arcadia,Rohnert Park,690.106
Arcadia,Rolling Hills,78.517
Arcadia,Rolling Hills Estates,75.36
Arcadia,Rosemead,9.861
Arcadia,Roseville,660.781
Arcadia,Ross,644.034
Arcadia,Sacramento,630.026
Arcadia,Salinas,500.469
Arcadia,San Bernardino,74.239
Arcadia,San Buenaventura (Ventura),124.974
Arcadia,San Carlos,597.952
Arcadia,San Clemente,113.475
Arcadia,San Diego,208.137
Arcadia,San Francisco,626.602
Arcadia,San Gabriel,10.01
Arcadia,San Jacinto,133.278
Arcadia,San Jose,558.602
Arcadia,San Juan Bautista,513.152
Arcadia,San Leandro,593.764
Arcadia,San Lorenzo,590.055
Arcadia,San Luis Obispo,319.577
Arcadia,San Marino,7.22
Arcadia,San Pablo,628.837
Arcadia,San Rafael,642.134
Arcadia,Santa Ana,66.427
Arcadia,Santa Barbara,168.515
Arcadia,Santa Clara,567.347
Arcadia,Santa Clarita,63.485
Arcadia,Santa Cruz,560.493
Arcadia,Santa Fe Springs,34.01
Arcadia,Santa Maria,270.448
Arcadia,Santa Monica,51.556
Arcadia,Santa Rosa,702.288
Arcadia,Santee,213.822
Arcadia,Saratoga,564.752
Arcadia,Scotts Valley,565.26
Arcadia,Seaside,523.283
Arcadia,Sebastopol,701.534
Arcadia,Selma,338.848
Arcadia,Shafter,218.555
Arcadia,Shasta Lake,898.649
Arcadia,Signal Hill,59.328
Arcadia,Simi Valley,80.7
Arcadia,South El Monte,11.201
Arcadia,South Gate,36.717
Arcadia,South Pasadena,16.46
Arcadia,St. Helena,686.468
Arcadia,Stockton,554.737
Arcadia,Sunnyvale,575.72
Arcadia,Sutter Creek,626.755
Arcadia,Tahoe City,810.385
Arcadia,Tarzana,50.09
Arcadia,Temple City,5.321
Arcadia,Thousand Oaks,79.092
Arcadia,Torrance,67.49
Arcadia,Tracy,532.492
Arcadia,Truckee,790.785
Arcadia,Tulare,291.926
Arcadia,Turlock,491.527
Arcadia,Tustin,70.239
Arcadia,Twain Harte,557.865
Arcadia,Ukiah,797.739
Arcadia,Union City,592.32
Arcadia,Upland,39.934
Arcadia,Vacaville,657.801
Arcadia,Valencia,69.597
Arcadia,Vallejo,629.942
Arcadia,Ventura,124.974
Arcadia,Victorville,112.09
Arcadia,Visalia,314.598
Arcadia,Vista,163.056
Arcadia,Walnut Creek,597.902
Arcadia,Watsonville,539.237
Arcadia,West Covina,22.94
Arcadia,West Hollywood,39.37
Arcadia,West Sacramento,630.294
Arcadia,Westlake Village,75.854
Arcadia,Whittier,31.365
Arcadia,Wildomar,107.422
Arcadia,Willits,833.031
Arcadia,Woodlake,311.227
Arcadia,Woodland,660.015
Arcadia,Woodside,594.339
Arcadia,Yorba Linda,55.176
Arcadia,Yuba City,696.082
Arcata,Arroyo Grande,841.562
Arcata,Artesia,1086.707
Arcata,Arvin,915.451
Arcata,Atascadero,789.121
Arcata,Atherton,510.071
Arcata,Atwater,633.133
Arcata,Auburn,476.165
Arcata,Avenal,763.888
Arcata,Azusa,1076.005
Arcata,Bakersfield,891.873
Arcata,Baldwin Park,1074.783
Arcata,Banning,1184.573
Arcata,Barstow,1100.203
Arcata,Beaumont,1174.972
Arcata,Bell Gardens,1066.832
Arcata,Bellflower,1083.033
Arcata,Belmont,498.028
Arcata,Belvedere,436.529
Arcata,Benicia,447.151
Arcata,Berkeley,449.436
Arcata,Beverly Hills,1047.952
Arcata,Big Bear Lake,1191.725
Arcata,Biggs,380.409
Arcata,Bishop,866.663
Arcata,Blue Lake,13.533
Arcata,Blythe,1408.969
Arcata,Bradbury,1069.295
Arcata,Brawley,1369.41
Arcata,Brea,1110.529
Arcata,Brentwood,498.76
Arcata,Brisbane,474.405
Arcata,Buellton,917.309
Arcata,Buena Park,1083.357
Arcata,Burbank,1035.063
Arcata,Burlingame,488.185
Arcata,Calabasas,1046.85
Arcata,Calexico,1406.648
Arcata,California,774.325
Arcata,Calimesa,1163.333
Arcata,Calipatria,1359.362
Arcata,Calistoga,366.578
Arcata,Camarillo,1036.819
Arcata,Campbell,528.154
Arcata,Canyon Lake,1165.994
Arcata,Capitola,573.613
Arcata,Carlsbad,1189.418
Arcata,Carmel-by-the-Sea,639.784
Arcata,Carpinteria,984.858
Arcata,Carson,1074.812
Arcata,Cathedral City,1233.865
Arcata,Ceres,590.368
Arcata,Cerritos,1080.506
Arcata,Chico,340.778
Arcata,Chino,1101.823
Arcata,Chino Hills,1104.422
Arcata,Chowchilla,674.54
Arcata,Chula Vista,1254.335
Arcata,Citrus Heights,500.09
Arcata,Claremont,1094.514
Arcata,Clayton,475.947
Arcata,Clearlake,330.958
Arcata,Cloverdale,311.934
Arcata,Clovis,748.833
Arcata,Coachella,1262.568
Arcata,Coalinga,747.645
Arcata,Colfax,476.795
Arcata,Colma,459.519
Arcata,Colton,1138.232
Arcata,Colusa,396.043
Arcata,Commerce,1061.642
Arcata,Compton,1075.276
Arcata,Concord,463.513
Arcata,Corcoran,816.932
Arcata,Corning,303.833
Arcata,Corona,1122.397
Arcata,Coronado,1251.58
Arcata,Corte Madera,428.026
Arcata,Costa Mesa,1118.424
Arcata,Cotati,374.71
Arcata,Covina,1079.286
Arcata,Crescent City,123.383
Arcata,Cudahy,1066.9
Arcata,Culver City,1051.146
Arcata,Cupertino,517.892
Arcata,Cypress,1087.359
Arcata,Daly City,456.482
Arcata,Dana Point,1144.658
Arcata,Danville,486.058
Arcata,Davis,470.51
Arcata,Del Mar,1213.447
Arcata,Del Rey Oaks,632.82
Arcata,Delano,857.486
Arcata,Desert Hot Springs,1224.406
Arcata,Diamond Bar,1097.1
Arcata,Dinuba,780.639
Arcata,Dixon,483.581
Arcata,Dorris,416.265
Arcata,Dos Palos,659.877
Arcata,Downey,1070.387
Arcata,Duarte,1067.898
Arcata,Dublin,493.128
Arcata,Dunsmuir,306.489
Arcata,East Palo Alto,506.162
Arcata,Eastvale,1119.133
Arcata,El Cajon,1253.5
Arcata,El Centro,1389.826
Arcata,El Cerrito,443.727
Arcata,El Monte,1070.69
Arcata,El Segundo,1063.827
Arcata,Elk Grove,507.111
Arcata,Emeryville,450.373
Arcata,Encinitas,1204.012
Arcata,Escalon,579.324
Arcata,Escondido,1216.076
Arcata,Etna,226.757
Arcata,Eureka,13.589
Arcata,Exeter,819.144
Arcata,Fairfax,427.595
Arcata,Fairfield,453.77
Arcata,Farmersville,813.23
Arcata,Ferndale,45.119
Arcata,Fillmore,1023.102
Arcata,Firebaugh,678.29
Arcata,Folsom,521.227
Arcata,Fontana,1123.332
Arcata,Fort Bragg,227.715
Arcata,Fort Jones,246.335
Arcata,Fortuna,41.832
Arcata,Foster City,496.867
Arcata,Fountain Valley,1109.48
Arcata,Fowler,750.483
Arcata,Fremont,498.559
Arcata,Fresno,735.758
Arcata,Fullerton,1091.749
Arcata,Galt,525.844
Arcata,Garden Grove,1108.51
Arcata,Gardena,1068.851
Arcata,Gilroy,571.47
Arcata,Glendale,1041.567
Arcata,Glendora,1080.281
Arcata,Goleta,973.173
Arcata,Gonzales,641.202
Arcata,Grand Terrace,1143.351
Arcata,Grass Valley,457.441
Arcata,Greenfield,670.15
Arcata,Gridley,384.68
Arcata,Grover Beach,840.668
Arcata,Guadalupe,860.87
Arcata,Gustine,606.095
Arcata,Half Moon Bay,487.793
Arcata,Hanford,787.42
Arcata,Hawaiian Gardens,1083.764
Arcata,Hawthorne,1061.632
Arcata,Hayward,479.659
Arcata,Healdsburg,338.815
Arcata,Hemet,1197.755
Arcata,Hercules,449.833
Arcata,Hermosa Beach,1068.03
